,port_code,port_name
7826,54902,Bhuket
7827,54902,Phuket
7828,54902,Ao Phuket/Ban Tha Rua/Bhuket/Phuket
7829,54902,Ao Phuket
7830,54902,Ban Tha Rua
7831,54902,Bhuket
7832,54902,Phuket
7833,54902,Ao Phuket/Ban Tha Rua/Bhuket/Phuket
7834,54903,Map Ta Phut
7835,54903,Rayang
7836,54903,Rayong
7837,54903,Map Ta Phut/Rayang/Rayong
7838,54903,Map Ta Phut
7839,54903,Rayang
7840,54903,Rayong
7841,54903,Map Ta Phut/Rayang/Rayong
7842,54905,Sri Racha
7843,54905,Sriracha
7844,54905,Sri Racha/Sriracha
7845,54905,Sri Racha
7846,54905,Sriracha
7847,54905,Sri Racha/Sriracha
7848,54920,Ko Sichang
7849,54920,Ko Sichang
7850,54927,Songkhla
7851,54927,Songkhla Harbor
7852,54927,Songkhla/Songkhla Harbor
7853,54927,Songkhla
7854,54927,Songkhla Harbor
7855,54927,Songkhla/Songkhla Harbor
7856,54929,Katang
7857,54929,Katang
7858,54930,Laem Chabang
7859,54930,Laem Chabang
7860,55200,All Other Viet Nam Ports
7861,55200,Port Redon
7862,55200,All Other Viet Nam Ports
7863,55200,Port Redon
7864,55201,Hai Phong
7865,55201,Haiphong
7866,55201,Hai Phong/Haiphong
7867,55201,Hai Phong
7868,55201,Haiphong
7869,55201,Hai Phong/Haiphong
7870,55202,Hon Gai
7871,55202,Hon Gay
7872,55202,Hon Gai/Hon Gay
7873,55202,Hon Gai
7874,55202,Hon Gay
7875,55202,Hon Gai/Hon Gay
7876,55204,Da Nang
7877,55204,Tourane
7878,55204,Da Nang/Tourane
7879,55204,Da Nang
7880,55204,Tourane
7881,55204,Da Nang/Tourane
7882,55205,Cam Pha
7883,55205,Port Campha
7884,55205,Cam Pha/Port Campha
7885,55205,Cam Pha
7886,55205,Port Campha
7887,55205,Cam Pha/Port Campha
7888,55206,Vung Tau
7889,55206,Vung Tau
7890,55207,Cam Rahn Bay
7891,55207,Cam Ranh Bay
7892,55207,Cam Rahn Bay/Cam Ranh Bay
7893,55207,Cam Rahn Bay
7894,55207,Cam Ranh Bay
7895,55207,Cam Rahn Bay/Cam Ranh Bay
7896,55208,Nha Trang
7897,55208,Nha Trang
7898,55224,Ho Chi Minh City
7899,55224,Saigon
7900,55224,Thanh Pho Ho Chi Minh
7901,55224,Ho Chi Minh City/Saigon/Thanh Pho Ho Chi Minh
7902,55224,Ho Chi Minh City
7903,55224,Saigon
7904,55224,Thanh Pho Ho Chi Minh
7905,55224,Ho Chi Minh City/Saigon/Thanh Pho Ho Chi Minh
7906,55500,All Ports in Cambodia
7907,55500,Kampong Saom
7908,55500,Kampot
7909,55500,Phnom Penh
7910,55500,Sihanoukville
7911,55500,All Ports in Cambodia
7912,55500,Kampong Saom
7913,55500,Kampot
7914,55500,Phnom Penh
7915,55500,Sihanoukville
7916,55700,All Other Malaysia Ports
7917,55700,Malacca
7918,55700,Melaka
7919,55700,Port Weld
7920,55700,Sejingkat
7921,55700,Sijingkat
7922,55700,Tanjong Mani
7923,55700,Tawao
7924,55700,Tawau
7925,55700,All Other Malaysia Ports
7926,55700,Malacca
7927,55700,Melaka
7928,55700,Port Weld
7929,55700,Sejingkat
7930,55700,Sijingkat
7931,55700,Tanjong Mani
7932,55700,Tawao
7933,55700,Tawau
7934,55705,Butterworth
7935,55705,Butterworth
7936,55706,Sandakan
7937,55706,Sandakan
7938,55707,Johore
7939,55707,Johore Bahru
7940,55707,Pasir Gudang
7941,55707,Johore/Johore Bahru/Pasir Gudang
7942,55707,Johore
7943,55707,Johore Bahru
7944,55707,Pasir Gudang
7945,55707,Johore/Johore Bahru/Pasir Gudang
7946,55709,Lumut
7947,55709,Pulau Lumut
7948,55709,Lumut/Pulau Lumut
7949,55709,Lumut
7950,55709,Pulau Lumut
7951,55709,Lumut/Pulau Lumut
7952,55711,Kuala Terengganu
7953,55711,Kuala Terengganu
7954,55713,Kuching
7955,55713,Kuching
7956,55715,Kuantan
7957,55715,Kuantan
7958,55716,Kereth
7959,55716,Kereth
7960,55717,Labuan
7961,55717,Victoria
7962,55717,Labuan/Victoria
7963,55717,Labuan
7964,55717,Victoria
7965,55717,Labuan/Victoria
7966,55725,Lahad Datu
7967,55725,Lahad Datu
7968,55731,Miri
7969,55731,Miri
7970,55732,Bintula
7971,55732,Bintula
7972,55735,Penang
7973,55735,Pinang
7974,55735,Penang/Pinang
7975,55735,Penang
7976,55735,Pinang
7977,55735,Penang/Pinang
7978,55742,Kuala Selangor
7979,55742,Selangor
7980,55742,Kuala Selangor/Selangor
7981,55742,Kuala Selangor
7982,55742,Selangor
7983,55742,Kuala Selangor/Selangor
7984,55750,Tanjung Pelepas
7985,55750,Tanjung Pelepas
7986,55751,Kajang
7987,55751,Kelang
7988,55751,Port Kelang
7989,55751,Port Swettenham
7990,55751,Kajang/Kelang/Port Kelang/Port Swettenham
7991,55751,Kajang
7992,55751,Kelang
7993,55751,Port Kelang
7994,55751,Port Swettenham
7995,55751,Kajang/Kelang/Port Kelang/Port Swettenham
7996,55752,Kota Kinabalu
7997,55752,Kota Kinabalu
7998,55753,Port Dickson
7999,55753,Port Dickson
8000,55900,All Other Singapore Ports
8001,55900,Serangoon Harbor
8002,55900,All Other Singapore Ports
8003,55900,Serangoon Harbor
8004,55901,Pulau Sebarok
8005,55901,Sebarok
8006,55901,Pulau Sebarok/Sebarok
8007,55901,Pulau Sebarok
8008,55901,Sebarok
8009,55901,Pulau Sebarok/Sebarok
8010,55950,Pulau Bukom
8011,55950,Pulum Bukum
8012,55950,Pulau Bukom/Pulum Bukum
8013,55950,Pulau Bukom
8014,55950,Pulum Bukum
8015,55950,Pulau Bukom/Pulum Bukum
8016,55976,Singapore
8017,55976,Singapore
8018,56000,All Other Indonesia Ports
8019,56000,Malili
8020,56000,Salawati
8021,56000,Tanjunguban
8022,56000,All Other Indonesia Ports
8023,56000,Malili
8024,56000,Salawati
8025,56000,Tanjunguban
8026,56001,Beliling
8027,56001,Buleleng
8028,56001,Beliling/Buleleng
8029,56001,Beliling
8030,56001,Buleleng
8031,56001,Beliling/Buleleng
8032,56002,Benoa
8033,56002,Benoa
8034,56003,Muntok
8035,56003,Muntok
8036,56004,Pangkal Balam
8037,56004,Pangkalpinang
8038,56004,Pangkol
8039,56004,Pangkal Balam/Pangkalpinang/Pangkol
8040,56004,Pangkal Balam
8041,56004,Pangkalpinang
8042,56004,Pangkol
8043,56004,Pangkal Balam/Pangkalpinang/Pangkol
8044,56005,Tanjong Pandan
8045,56005,Tanjungpandan
8046,56005,Tanjong Pandan/Tanjungpandan
8047,56005,Tanjong Pandan
8048,56005,Tanjungpandan
8049,56005,Tanjong Pandan/Tanjungpandan
8050,56006,Attaka
8051,56006,Attaka
8052,56007,Balikpapan
8053,56007,Balikpapan
8054,56009,Senipah Terminal
8055,56009,Senipah Terminal
8056,56010,Lawe Lawe Terminal
8057,56010,Lawe Lawe Terminal
8058,56011,Pontianak
8059,56011,Pontianak
8060,56012,Samarinda
8061,56012,Samarinda
8062,56013,Banjarmasin
8063,56013,Banjer Masin
8064,56013,Banjarmasin/Banjer Masin
8065,56013,Banjarmasin
8066,56013,Banjer Masin
8067,56013,Banjarmasin/Banjer Masin
8068,56016,Santan Terminal
8069,56016,Santan Terminal
8070,56017,Sibuco Bay
8071,56017,Sibuco Bay
8072,56018,Tarakan
8073,56018,Tarakan Island
8074,56018,Tarakan/Tarakan Island
8075,56018,Tarakan
8076,56018,Tarakan Island
8077,56018,Tarakan/Tarakan Island
8078,56019,Alluth Kalimantan
8079,56019,Katawaringin
8080,56019,Alluth Kalimantan/Katawaringin
8081,56019,Alluth Kalimantan
8082,56019,Katawaringin
8083,56019,Alluth Kalimantan/Katawaringin
8084,56020,All Other Kalimantan Ports
8085,56020,Borneo
8086,56020,Kalimantan
8087,56020,Sambas
8088,56020,Singkawang
8089,56020,Stagen
8090,56020,All Other Kalimantan Ports
8091,56020,Borneo
8092,56020,Kalimantan
8093,56020,Sambas
8094,56020,Singkawang
8095,56020,Stagen
8096,56021,Sukarnapura
8097,56021,Sukarnapura
8098,56022,Kendiri
8099,56022,Kendiri
8100,56023,Kasim
8101,56023,Sorong
8102,56023,Kasim/Sorong
8103,56023,Kasim
8104,56023,Sorong
8105,56023,Kasim/Sorong
8106,56025,All Other West New Guinea Ports
8107,56025,All Other West New Guinea Ports
8108,56027,Macassar
8109,56027,Makassar
8110,56027,Ujung Pandang
8111,56027,Macassar/Makassar/Ujung Pandang
8112,56027,Macassar
8113,56027,Makassar
8114,56027,Ujung Pandang
8115,56027,Macassar/Makassar/Ujung Pandang
8116,56028,Bitung
8117,56028,Bitung
8118,56030,All Other Sulawesi Ports
8119,56030,Gorontalo
8120,56030,Manado
8121,56030,All Other Sulawesi Ports
8122,56030,Gorontalo
8123,56030,Manado
8124,56033,Djakarta
8125,56033,Jakarta
8126,56033,Tanjung Priok
8127,56033,Djakarta/Jakarta/Tanjung Priok
8128,56033,Djakarta
8129,56033,Jakarta
8130,56033,Tanjung Priok
8131,56033,Djakarta/Jakarta/Tanjung Priok
8132,56034,Gresik
8133,56034,Gresik
8134,56035,Cheribon
8135,56035,Cirebon
8136,56035,Tjirebon
8137,56035,Cheribon/Cirebon/Tjirebon
8138,56035,Cheribon
8139,56035,Cirebon
8140,56035,Tjirebon
8141,56035,Cheribon/Cirebon/Tjirebon
8142,56036,Cilacap
8143,56036,Tjilatjap
8144,56036,Cilacap/Tjilatjap
8145,56036,Cilacap
8146,56036,Tjilatjap
8147,56036,Cilacap/Tjilatjap
8148,56037,Cinta Terminal
8149,56037,Cinta Terminal
8150,56038,Lalang Terminal
8151,56038,Lalang Terminal
8152,56039,Merak
8153,56039,Merak
8154,56040,Arjuna Terminal
8155,56040,Arjuna Terminal
8156,56041,Ampenan
8157,56041,Lembar
8158,56041,Ampenan/Lembar
8159,56041,Ampenan
8160,56041,Lembar
8161,56041,Ampenan/Lembar
8162,56042,Balongan Terminal
8163,56042,Balongan Terminal
8164,56043,Panarukan
8165,56043,Panarukan
8166,56045,Palu
8167,56045,Pantoloan
8168,56045,Palu/Pantoloan
8169,56045,Palu
8170,56045,Pantoloan
8171,56045,Palu/Pantoloan
8172,56051,Semarang
8173,56051,Semarang
8174,56053,Soerabaja
8175,56053,Soerabaya
8176,56053,Suerbaja
8177,56053,Surabaia
8178,56053,Surabaja
8179,56053,Surabaya
8180,56053,Soerabaja/Soerabaya/Suerbaja/Surabaia/Surabaja/Surabaya
8181,56053,Soerabaja
8182,56053,Soerabaya
8183,56053,Suerbaja
8184,56053,Surabaia
8185,56053,Surabaja
8186,56053,Surabaya
8187,56053,Soerabaja/Soerabaya/Suerbaja/Surabaia/Surabaja/Surabaya
8188,56055,Tegal
8189,56055,Tegal
8190,56056,Cigading
8191,56056,Cigading
8192,56058,All Other Java Ports
8193,56058,Banjuwangi
8194,56058,Banyuwangi
8195,56058,Kali Pekalongan
8196,56058,Pasuruan
8197,56058,Pekalongan
8198,56058,Probolinggo
8199,56058,All Other Java Ports
8200,56058,Banjuwangi
8201,56058,Banyuwangi
8202,56058,Kali Pekalongan
8203,56058,Pasuruan
8204,56058,Pekalongan
8205,56058,Probolinggo
8206,56064,All Moluccas Ports
8207,56064,Ambon
8208,56064,Aru Bay
8209,56064,Morotai
8210,56064,Ternate
8211,56064,All Moluccas Ports
8212,56064,Ambon
8213,56064,Aru Bay
8214,56064,Morotai
8215,56064,Ternate
8216,56065,Pulau Sambu
8217,56065,Pulau Sambu
8218,56066,Kidjang
8219,56066,Sungai Kolak
8220,56066,Kidjang/Sungai Kolak
8221,56066,Kidjang
8222,56066,Sungai Kolak
8223,56066,Kidjang/Sungai Kolak
8224,56067,Timor
8225,56067,Timor
8226,56073,Belawan
8227,56073,Belawan
8228,56074,Bima
8229,56074,Bima Terminal
8230,56074,Bima/Bima Terminal
8231,56074,Bima
8232,56074,Bima Terminal
8233,56074,Bima/Bima Terminal
8234,56075,Dumai
8235,56075,Dumai
8236,56076,Kuala Tanjung
8237,56076,Kuala Tanjung
8238,56077,Bontang
8239,56077,Bontang Bay
8240,56077,Bontang/Bontang Bay
8241,56077,Bontang
8242,56077,Bontang Bay
8243,56077,Bontang/Bontang Bay
8244,56078,Djambi
8245,56078,Jambi
8246,56078,Djambi/Jambi
8247,56078,Djambi
8248,56078,Jambi
8249,56078,Djambi/Jambi
8250,56079,Bengkulu
8251,56079,Bengkulu
8252,56081,Padang
8253,56081,Teluk Bayur
8254,56081,Padang/Teluk Bayur
8255,56081,Padang
8256,56081,Teluk Bayur
8257,56081,Padang/Teluk Bayur
8258,56083,Palembang
8259,56083,Palembang
8260,56085,Pangkalan Brandan
8261,56085,Pangkalan Susu
8262,56085,Pangkalan Brandan/Pangkalan Susu
8263,56085,Pangkalan Brandan
8264,56085,Pangkalan Susu
8265,56085,Pangkalan Brandan/Pangkalan Susu
8266,56087,Plaju
8267,56087,Plaju
8268,56097,Pandjang
8269,56097,Pandjang
8270,56099,All Other Sumatra Ports
8271,56099,Belinju
8272,56099,Belinyu
8273,56099,Blang Lancang
8274,56099,Dabo
8275,56099,Lhokseumawe
8276,56099,Sabang
8277,56099,Sibolga
8278,56099,Singkep Island
8279,56099,Soengaigerong
8280,56099,Songei Gerong
8281,56099,Sungai Pakning
8282,56099,Sungaigerong
8283,56099,Sungaipakning
8284,56099,Sungei Pakning
8285,56099,All Other Sumatra Ports
8286,56099,Belinju
8287,56099,Belinyu
8288,56099,Blang Lancang
8289,56099,Dabo
8290,56099,Lhokseumawe
8291,56099,Sabang
8292,56099,Sibolga
8293,56099,Singkep Island
8294,56099,Soengaigerong
8295,56099,Songei Gerong
8296,56099,Sungai Pakning
8297,56099,Sungaigerong
8298,56099,Sungaipakning
8299,56099,Sungei Pakning
8300,56100,All Other Brunei Ports
8301,56100,Lumut
8302,56100,All Other Brunei Ports
8303,56100,Lumut
8304,56150,Seria
8305,56150,Seria
8306,56151,Muara Port
8307,56151,Muara Port
8308,56500,All Other Philippines Ports
8309,56500,Aras‑Asan
8310,56500,Bacalod
8311,56500,Bogo
8312,56500,Bulan
8313,56500,Cabadbaran
8314,56500,Cadiz
8315,56500,Calapan
8316,56500,Castanas
8317,56500,Catabangan
8318,56500,Catanuan
8319,56500,Claveria
8320,56500,Coron
8321,56500,Cotabato
8322,56500,Dahican
8323,56500,Dahikan
8324,56500,Dahikan Bay
8325,56500,Dipolog
8326,56500,Donsol
8327,56500,Gasan
8328,56500,General MacArthur
8329,56500,Gingoog
8330,56500,Hinigaran
8331,56500,Jagna
8332,56500,Jimenez
8333,56500,Jolo
8334,56500,Kolambugan
8335,56500,Lamon Anchorage
8336,56500,Larap Bay
8337,56500,Lebak
8338,56500,Leyte
8339,56500,Lianga
8340,56500,Maco
8341,56500,Magallanes
8342,56500,Makar
8343,56500,Malitbog
8344,56500,Mambulao
8345,56500,Mangarin
8346,56500,Margosatubig
8347,56500,Masao
8348,56500,Masbate
8349,56500,Mauban
8350,56500,Medina
8351,56500,Mercedes
8352,56500,Naga
8353,56500,Nalunga Island
8354,56500,Nasipit
8355,56500,Nasugbu
8356,56500,Nonoc Island
8357,56500,Odiongan
8358,56500,Olutanga Island
8359,56500,Oroquieta
8360,56500,Pambujan Sur
8361,56500,Panagan
8362,56500,Pinamalayan
8363,56500,Plaridel
8364,56500,Polillo
8365,56500,Pontevedra
8366,56500,Poro Island
8367,56500,Port Holland
8368,56500,Puerto Real
8369,56500,Romblon Island
8370,56500,San Jose de Buenavista
8371,56500,Santa Cruz (Davao Gulf)
8372,56500,Santa Maria
8373,56500,Sarangani Bay
8374,56500,Sarangani Island
8375,56500,Sepaco
8376,56500,Siain
8377,56500,Siete Pecados
8378,56500,Silay
8379,56500,Sorsogon
8380,56500,Surigao
8381,56500,Tagbilaran
8382,56500,Tagubanham Island
8383,56500,Tagum
8384,56500,Taisan
8385,56500,Talomo
8386,56500,Victorias
8387,56500,Virac
8388,56500,Vito
8389,56500,All Other Philippines Ports
8390,56500,Aras-Asan
8391,56500,Bacalod
8392,56500,Bogo
8393,56500,Bulan
8394,56500,Cabadbaran
8395,56500,Cadiz
8396,56500,Calapan
8397,56500,Castanas
8398,56500,Catabangan
8399,56500,Catanuan
8400,56500,Claveria
8401,56500,Coron
8402,56500,Cotabato
8403,56500,Dahican
8404,56500,Dahikan
8405,56500,Dahikan Bay
8406,56500,Dipolog
8407,56500,Donsol
8408,56500,Gasan
8409,56500,General MacArthur
8410,56500,Gingoog
8411,56500,Hinigaran
8412,56500,Jagna
8413,56500,Jimenez
8414,56500,Jolo
8415,56500,Kolambugan
8416,56500,Lamon Anchorage
8417,56500,Larap Bay
8418,56500,Lebak
8419,56500,Leyte
8420,56500,Lianga
8421,56500,Maco
8422,56500,Magallanes
8423,56500,Makar
8424,56500,Malitbog
8425,56500,Mambulao
8426,56500,Mangarin
8427,56500,Margosatubig
8428,56500,Masao
8429,56500,Masbate
8430,56500,Mauban
8431,56500,Medina
8432,56500,Mercedes
8433,56500,Naga
8434,56500,Nalunga Island
8435,56500,Nasipit
8436,56500,Nasugbu
8437,56500,Nonoc Island
8438,56500,Odiongan
8439,56500,Olutanga Island
8440,56500,Oroquieta
8441,56500,Pambujan Sur
8442,56500,Panagan
8443,56500,Pinamalayan
8444,56500,Plaridel
8445,56500,Polillo
8446,56500,Pontevedra
8447,56500,Poro Island
8448,56500,Port Holland
8449,56500,Puerto Real
8450,56500,Romblon Island
8451,56500,San Jose de Buenavista
8452,56500,Santa Cruz (Davao Gulf)
8453,56500,Santa Maria
8454,56500,Sarangani Bay
8455,56500,Sarangani Island
8456,56500,Sepaco
8457,56500,Siain
8458,56500,Siete Pecados
8459,56500,Silay
8460,56500,Sorsogon
8461,56500,Surigao
8462,56500,Tagbilaran
8463,56500,Tagubanham Island
8464,56500,Tagum
8465,56500,Taisan
8466,56500,Talomo
8467,56500,Victorias
8468,56500,Virac
8469,56500,Vito
8470,56503,Bais
8471,56503,Bais
8472,56504,Bauan
8473,56504,Bauan
8474,56506,Batangas
8475,56506,Batangas
8476,56507,Bataan
8477,56507,Bataan
8478,56508,Bislig
8479,56508,Bislig
8480,56513,Butuan
8481,56513,Butuan
8482,56514,Buayan
8483,56514,Cagayan de Oro
8484,56514,Buayan/Cagayan de Oro
8485,56514,Buayan
8486,56514,Cagayan de Oro
8487,56514,Buayan/Cagayan de Oro
8488,56520,Cebu
8489,56520,Sangi
8490,56520,Cebu/Sangi
8491,56520,Cebu
8492,56520,Sangi
8493,56520,Cebu/Sangi
8494,56522,Dadiangas
8495,56522,Dadiangas
8496,56523,Davao
8497,56523,Davao
8498,56525,Dumaguete
8499,56525,Dumaguete
8500,56530,Hondagua
8501,56530,Hondagua
8502,56531,Iligan
8503,56531,Iligan
8504,56532,Iloilo
8505,56532,Iloilo
8506,56542,Legaspi
8507,56542,Legaspi
8508,56545,Mariveles
8509,56545,Mariveles
8510,56549,Manila
8511,56549,Manila
8512,56552,Masinloc
8513,56552,Masinloc
8514,56554,Maseru
8515,56554,Maseru
8516,56556,Misamis
8517,56556,Port Ozamis
8518,56556,Misamis/Port Ozamis
8519,56556,Misamis
8520,56556,Port Ozamis
8521,56556,Misamis/Port Ozamis
8522,56569,Pulupandan
8523,56569,Pulupandan
8524,56578,Poro
8525,56578,San Fernando
8526,56578,Poro/San Fernando
8527,56578,Poro
8528,56578,San Fernando
8529,56578,Poro/San Fernando
8530,56585,Olongapo
8531,56585,Subic Bay
8532,56585,Olongapo/Subic Bay
8533,56585,Olongapo
8534,56585,Subic Bay
8535,56585,Olongapo/Subic Bay
8536,56588,Tabaco
8537,56588,Tabaco
8538,56589,Tacloban
8539,56589,Tacloban
8540,56590,Isabel
8541,56590,Isabel
8542,56591,Jose Panganiban
8543,56591,Jose Panganiban
8544,56592,Limay
8545,56592,Limay
8546,56593,Santa Cruz
8547,56593,Santa Cruz
8548,56594,Tandoc
8549,56594,Tandoc
8550,56597,Zamboanga
8551,56597,Zamboanga
8552,56649,Macao
8553,56649,Macau
8554,56649,Makao
8555,56649,Macao/Macau/Makao
8556,56649,Macao
8557,56649,Macau
8558,56649,Makao
8559,56649,Macao/Macau/Makao
8560,56805,"Male, Male Island"
8561,56805,"Male, Male Island"
8562,56899,"All Other Southern Asia, N.E.C. Ports"
8563,56899,"All Other Southern Asia, N.E.C. Ports"
8564,57000,All Other Peoples Republic of China Ports
8565,57000,Chang Sha
8566,57000,Chen Chiang
8567,57000,Cheng Ling Chi
8568,57000,Chenglin
8569,57000,Chenglingji
8570,57000,Ching Kiang
8571,57000,Chinkiang
8572,57000,Hu lu Tao
8573,57000,Huludao Gang
8574,57000,Hulutao
8575,57000,Jiangmen
8576,57000,Jiu Jiang
8577,57000,Kiukiang
8578,57000,Newchang
8579,57000,Newchwang
8580,57000,Pei hai Anchorage
8581,57000,Ryojun Ko
8582,57000,Wei hai
8583,57000,Weihai
8584,57000,Wu Hu
8585,57000,Wuhu
8586,57000,All Other Peoples Republic of China Ports
8587,57000,Chang Sha
8588,57000,Chen Chiang
8589,57000,Cheng Ling Chi
8590,57000,Chenglin
8591,57000,Chenglingji
8592,57000,Ching Kiang
8593,57000,Chinkiang
8594,57000,Hu lu Tao
8595,57000,Huludao Gang
8596,57000,Hulutao
8597,57000,Jiangmen
8598,57000,Jiu Jiang
8599,57000,Kiukiang
8600,57000,Newchang
8601,57000,Newchwang
8602,57000,Pei hai Anchorage
8603,57000,Ryojun Ko
8604,57000,Wei hai
8605,57000,Weihai
8606,57000,Wu Hu
8607,57000,Wuhu
8608,57003,Basuo
8609,57003,Dongfeng
8610,57003,Basuo/Dongfeng
8611,57003,Basuo
8612,57003,Dongfeng
8613,57003,Basuo/Dongfeng
8614,57005,Beilun
8615,57005,Beilun
8616,57009,Chen Huang Tao
8617,57009,Chin Wang Tao
8618,57009,Chin Wangtao
8619,57009,Qinhuangdao Gang
8620,57009,Chen Huang Tao/Chin Wang Tao/Chin Wangtao/Qinhuangdao Gang
8621,57009,Chen Huang Tao
8622,57009,Chin Wang Tao
8623,57009,Chin Wangtao
8624,57009,Qinhuangdao Gang
8625,57009,Chen Huang Tao/Chin Wang Tao/Chin Wangtao/Qinhuangdao Gang
8626,57012,Haikou
8627,57012,Haikou
8628,57013,Hankow
8629,57013,Wuhan
8630,57013,Hankow/Wuhan
8631,57013,Hankow
8632,57013,Wuhan
8633,57013,Hankow/Wuhan
8634,57014,Nan Ching
8635,57014,Nanjing
8636,57014,Nanking
8637,57014,Nan Ching/Nanjing/Nanking
8638,57014,Nan Ching
8639,57014,Nanjing
8640,57014,Nanking
8641,57014,Nan Ching/Nanjing/Nanking
8642,57015,Foochou
8643,57015,Foochow
8644,57015,Fuchou
8645,57015,Fuzhou
8646,57015,Foochou/Foochow/Fuchou/Fuzhou
8647,57015,Foochou
8648,57015,Foochow
8649,57015,Fuchou
8650,57015,Fuzhou
8651,57015,Foochou/Foochow/Fuchou/Fuzhou
8652,57016,Bei Jao
8653,57016,Bei Jao
8654,57017,Dagu/Tanggu
8655,57017,Hsin Kang
8656,57017,Hsinkang
8657,57017,Xingang
8658,57017,Dagu/Tanggu/Hsin Kang/Hsinkang/Xingang
8659,57017,Dagu/Tanggu
8660,57017,Hsin Kang
8661,57017,Hsinkang
8662,57017,Xingang
8663,57017,Dagu/Tanggu/Hsin Kang/Hsinkang/Xingang
8664,57018,Shekou
8665,57018,Shekou
8666,57020,Ning Bo
8667,57020,Ningpo
8668,57020,Ning Bo/Ningpo
8669,57020,Ning Bo
8670,57020,Ningpo
8671,57020,Ning Bo/Ningpo
8672,57021,Wenzhow
8673,57021,Wenzhow
8674,57022,Huizhou
8675,57022,Huizhou
8676,57024,Rizhao
8677,57024,Rizhao
8678,57025,Lianyungang
8679,57025,Lien Yin Chiang
8680,57025,Lianyungang/Lien Yin Chiang
8681,57025,Lianyungang
8682,57025,Lien Yin Chiang
8683,57025,Lianyungang/Lien Yin Chiang
8684,57030,Tanjiajing
8685,57030,Tanjiajing
8686,57035,Shang hai
8687,57035,Shanghai
8688,57035,Shang hai/Shanghai
8689,57035,Shang hai
8690,57035,Shanghai
8691,57035,Shang hai/Shanghai
8692,57037,Yangshan
8693,57043,Tianjin
8694,57043,Tianjinxin Gang
8695,57043,Tienching
8696,57043,Tientsin
8697,57043,Tianjin/Tianjinxin Gang/Tienching/Tientsin
8698,57043,Tianjin
8699,57043,Tianjinxin Gang
8700,57043,Tienching
8701,57043,Tientsin
8702,57043,Tianjin/Tianjinxin Gang/Tienching/Tientsin
8703,57044,Fang Cheng
8704,57044,Fangcheng
8705,57044,Fang Cheng/Fangcheng
8706,57044,Fang Cheng
8707,57044,Fangcheng
8708,57044,Fang Cheng/Fangcheng
8709,57047,Ching Tao
8710,57047,Qingdao
8711,57047,Quingdao
8712,57047,Tsingtao
8713,57047,Ching Tao/Qingdao/Quingdao/Tsingtao
8714,57047,Ching Tao
8715,57047,Qingdao
8716,57047,Quingdao
8717,57047,Tsingtao
8718,57047,Ching Tao/Qingdao/Quingdao/Tsingtao
8719,57051,Dairen
8720,57051,Dalian
8721,57051,Luda
8722,57051,Dairen/Dalian/Luda
8723,57051,Dairen
8724,57051,Dalian
8725,57051,Luda
8726,57051,Dairen/Dalian/Luda
8727,57052,Lu Shun
8728,57052,Lushun
8729,57052,Port Arthur
8730,57052,Lu Shun/Lushun/Port Arthur
8731,57052,Lu Shun
8732,57052,Lushun
8733,57052,Port Arthur
8734,57052,Lu Shun/Lushun/Port Arthur
8735,57053,Yingkou
8736,57053,Yingkou
8737,57055,Chefoo
8738,57055,Yantai
8739,57055,Yentai
8740,57055,Chefoo/Yantai/Yentai
8741,57055,Chefoo
8742,57055,Yantai
8743,57055,Yentai
8744,57055,Chefoo/Yantai/Yentai
8745,57056,Dongguan
8746,57056,Dongguan
8747,57067,Chiwan
8748,57067,Chiwan
8749,57069,Amoy
8750,57069,Hsia Men
8751,57069,Xiamen
8752,57069,Amoy/Hsia Men/Xiamen
8753,57069,Amoy
8754,57069,Hsia Men
8755,57069,Xiamen
8756,57069,Amoy/Hsia Men/Xiamen
8757,57070,San T Ou
8758,57070,Shan T ou
8759,57070,Shantou
8760,57070,Swatou
8761,57070,Swatow
8762,57070,San T Ou/Shan T ou/Shantou/Swatou/Swatow
8763,57070,San T Ou
8764,57070,Shan T ou
8765,57070,Shantou
8766,57070,Swatou
8767,57070,Swatow
8768,57070,San T Ou/Shan T ou/Shantou/Swatou/Swatow
8769,57071,Guangzhou
8770,57071,Quangzhou
8771,57071,Quanzhou
8772,57071,Guangzhou/Quangzhou/Quanzhou
8773,57071,Guangzhou
8774,57071,Quangzhou
8775,57071,Quanzhou
8776,57071,Guangzhou/Quangzhou/Quanzhou
8777,57072,Huangpu
8778,57072,Whampoa
8779,57072,Huangpu/Whampoa
8780,57072,Huangpu
8781,57072,Whampoa
8782,57072,Huangpu/Whampoa
8783,57073,Nansha
8784,57074,Nantong
8785,57074,Nantong
8786,57075,Tsamkong
8787,57075,Zhangjiagang
8788,57075,Zhanjiang
8789,57075,Zhanjiang gang
8790,57075,Zhenjiang
8791,57075,Tsamkong/Zhangjiagang/Zhanjiang/Zhanjiang gang/Zhenjiang
8792,57075,Tsamkong
8793,57075,Zhangjiagang
8794,57075,Zhanjiang
8795,57075,Zhanjiang gang
8796,57075,Zhenjiang
8797,57075,Tsamkong/Zhangjiagang/Zhanjiang/Zhanjiang gang/Zhenjiang
8798,57076,Bei Hai
8799,57076,Beihai
8800,57076,Pakho
8801,57076,Pakhoi
8802,57076,Bei Hai/Beihai/Pakho/Pakhoi
8803,57076,Bei Hai
8804,57076,Beihai
8805,57076,Pakho
8806,57076,Pakhoi
